,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day,Category Code,QUESTIONS
5272,Santigs67,JessicaZartler,supporting the TE book with Sebnem by helping with a Source Cred implementation,Telegram,2021-01-28,TE Praise,1000.0,25.0,100.0,0.001578017337,1.472816181,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28,TEC2,
5273,Santigs67,iviangita,having a good chat with Zep and providing him information,Telegram,2021-01-22,TE Praise,2000.0,25.0,50.0,0.00113920864,1.063261398,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5274,Santigs67,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,,
5275,Santigs67,Santigs67,joining Legal WG meeting,Telegram,2021-01-22,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5276,Santigs67,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,,
5277,Santigs67,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,TEC12,
5278,Santigs67,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5279,Santigs67,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5280,Santigs67,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,,
5281,Santigs67,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,TEC12,
5282,Santigs67,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,10.0,15.0,25.0,0.000539557262,0.5035867779,58.23033231,santigs67,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5283,mzargham,JessicaZartler,catalyzing work to hack on interoperable NFT primitives and standards for the benefit of the ecosystem 🙌💫,Telegram,2021-01-28,Commons Stack,250000.0,50.0,200.0,0.022397576540000002,20.90440477,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,28,TE2,
5284,mzargham,ygganderson,their contributions on this DAO2DAO report: https://www.notion.so/D2D-Community-Report-Phase-I-396f5d1935a94108989da8e8cb322f6f,Telegram,2021-01-18,TE Praise,100000.0,50.0,200.0,0.01075954719,10.04224404,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,18,,
5285,mzargham,iviangita,"catalyzing work on NFTs that’s amazing for the whole space, for bringing Josh to the community and being his mentor as he explores the DAO universe, and for spinning these research groups on tokenizing knowledge that would be important for us",Telegram,2021-01-29,TE Praise,50000.0,100.0,100.0,0.006782691663000001,6.330512219,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5286,mzargham,JessicaZartler,the collaboration and expansion of the Gitcoin Grant cadCAD model and kicking off a new research group focusing on this! 🥳🙌🌟,Telegram,2021-01-21,cadCAD_org,5000.0,50.0,100.0,0.002356004143,2.1989372000000005,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,cadCAD_org,Telegram:cadCAD_org,2021,1,21,,
5287,mzargham,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,100.0,0.001578017337,1.472816181,40.94891441,mzargham,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,27,,
5288,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,16,TEC12,
5289,metaverde,GriffGreen,running 1hive's Open House for DAO Rush Week,Telegram,2021-01-17,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,17,TEC8,
5290,metaverde,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5291,metaverde,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,,
5292,metaverde,zeptimusQ,adding comments on youtube its so lovely to see action in there🥰,Telegram,2021-01-20,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,TEC12,
5293,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,TEC12,
5294,metaverde,iviangita,"coming to a lot of meetings and her enthusiasm to learn everything about TEC, for being always ready to help, for helping in the Onboarding Discord section",Telegram,2021-01-22,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5295,metaverde,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5296,metaverde,Tam2140,all your enthusiasm and willingness to pitch in. It’s so inspiring.,Telegram,2021-01-25,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,25,,
5297,metaverde,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,TEC12,
5298,metaverde,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,TEC12,
5299,metaverde,freedumbs00,finding a place to contribute with onboarding and the TEC,Telegram,2021-01-27,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,27,,
5300,metaverde,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28,TEC12,
5301,metaverde,iviangita,"volunteering and being an amazing support and being present in the meetings, for joining Legal and helping with the Discord channel setup, for her enthusiasm in the calls and always keen to know more and help us, and for always showing up and volunteering to own the migration to the new TEC discord server",Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,TEC16,
5302,metaverde,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5303,metaverde,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,,,,0.0,1.9815994338287328,31.70559094,metaverde,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,TEC12,
5304,wslyvh,knobsDAO,"his ongoing work on Tokenlog and the value its creating for Commons Stack, the TEC, and the wider ecosystem.",Telegram,2021-01-19,Commons Stack,200000.0,100.0,50.0,0.01790432546,16.71070376,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,19,TEC14,
5305,wslyvh,GriffGreen,working on making token log work with 2 tokens,Telegram,2021-01-17,TE Praise,40000.0,100.0,100.0,0.006006823039000001,5.60636817,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,17,TEC14,
5306,wslyvh,GriffGreen,his awesome work getting token log upgraded to take 2 tokens so we can use it to vote on Parameters for the Hatch!,Telegram,2021-01-20,TE Commons,5000.0,100.0,100.0,0.003291282856,3.0718639989999996,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,20,,
5307,wslyvh,iviangita,working on the Token log by himself very quickly,Telegram,2021-01-29,TE Praise,10000.0,50.0,100.0,0.002743938455,2.561009224,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5308,wslyvh,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 🙏🏼,Telegram,2021-01-29,TE Praise,500.0,35.0,25.0,0.0009516863098,0.8882405557999999,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5309,wslyvh,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000.0,25.0,25.0,0.0008810108608,0.8222768034000001,29.66046251,wslyvh,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,,
5310,iviangita,zeptimusQ,drafting the audit proposal its amazing you are here🙌🙌,Telegram,2021-01-18,TE Praise,100000.0,100.0,100.0,0.01066203478,9.951232463,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,18,TEC10,
5311,iviangita,iviangita,doing a lot of work and carrying out the tasks despite being in a different time zone and for working on the Gardens Swarm document to start the conversation with 1hive people,Telegram,2021-01-22,TE Praise,20000.0,150.0,100.0,0.005390364505,5.031006871000001,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5312,iviangita,iviangita,writing down all the praises on Telegram,Telegram,2021-01-29,TE Praise,50000.0,50.0,100.0,0.00584741295,5.45758542,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5313,iviangita,JuankBell,their amazing document on Transparency criteria/checklist on the working groups.,Telegram,2021-01-28,TE Praise,10000.0,100.0,200.0,0.004712008286,4.397874400000001,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28,,
5314,iviangita,freedumbs00,her hardwork at reviewing videos for praise and her contributions to transparency.,Telegram,2021-01-29,TE Praise,50000.0,25.0,100.0,0.005379773593,5.02112202,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,TEC10,
5315,iviangita,JuankBell,"leading the transparency Wg. For their recordings, uploads, and for their new ideas to improve the mutual monitoring in the TEC",Telegram,2021-01-19,TE Praise,30000.0,50.0,100.0,0.004295675702,4.009297322,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5316,iviangita,liviade,her first Discord call recording! 🥳,Telegram,2021-01-19,TE Praise,5000.0,20.0,150.0,0.002311232474,2.157150309,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5317,iviangita,zeptimusQ,always being so on top of the transparency documentation and helping with my wording,Telegram,2021-01-29,TE Praise,1000.0,25.0,150.0,0.002094412896,1.95478537,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5318,iviangita,Tam2140,spearheading the Transparency WG and hitting the ground running with such momentum.,Telegram,2021-01-25,TE Praise,10000.0,25.0,100.0,0.002276299098,2.124545825,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,25,,
5319,iviangita,iviangita,"joining the Legal WG to discuss the meeting attendance terms, for their idea of the audit that’s amazing to put into practice, and for the incredible work they’re doing with transparency going beyond the scope",Telegram,2021-01-29,TE Praise,2000.0,50.0,100.0,0.0021232435560000003,1.981693985,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5320,iviangita,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.0018883647860000001,1.7624738009999998,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5321,iviangita,iviangita,all the support they give,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.0018883647860000001,1.7624738009999998,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5322,iviangita,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,100.0,0.001578017337,1.472816181,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,27,TEC2,
5323,iviangita,iviangita,engaging in discussion on the TE Commons Forum (https://forum.tecommons.org) the past week. Thank you for helping our Token Engineering Commons community share and learn! 💪🙏,Telegram,2021-01-22,TE Commons,2000.0,25.0,25.0,0.0008810108608,0.8222768034000001,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,,
5324,iviangita,Santigs67,joining Legal WG meeting,Telegram,2021-01-22,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5325,iviangita,zeptimusQ,joining the transparency WG call sharing their knowledge with alot of energy⚡️,Telegram,2021-01-25,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,25,,
5326,iviangita,liviade,joining the book club today! 🤓📚🌱,Telegram,2021-01-19,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5327,iviangita,zeptimusQ,joining transparency call and providing a nice feedback for the work in progress 🤟🏻,Telegram,2021-01-18,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,18,TEC12,
5328,iviangita,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19,,
5329,TannrA,JessicaZartler,catalyzing work to hack on interoperable NFT primitives and standards for the benefit of the ecosystem 🙌💫,Telegram,2021-01-28,Commons Stack,250000.0,50.0,200.0,0.022397576540000002,20.90440477,21.61805997,tannra,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,28,,
5330,TannrA,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,21.61805997,tannra,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,16,TEC12,
5331,cranders71,JessicaZartler,always supporting praise and record keeping of our contributors!! 💫💫💫,Telegram,2021-01-21,TE Praise,20000.0,100.0,100.0,0.0044550857919999996,4.158080072,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21,,
5332,cranders71,zeptimusQ,launched a TEC project page for the kernel program,Telegram,2021-01-24,TE Praise,5000.0,100.0,100.0,0.003291282856,3.0718639989999996,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,24,,
5333,cranders71,JessicaZartler,stepping up to support Comms and working on the praise quant blog this week! You're such an awesome write and so fast! 🙏🏼💫,Telegram,2021-01-20,TE Praise,5000.0,50.0,100.0,0.002356004143,2.1989372000000005,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,,
5334,cranders71,iviangita,launching the first TEC sprint for better coordination and working together,Telegram,2021-01-22,TE Praise,5000.0,25.0,100.0,0.0018883647860000001,1.7624738009999998,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5335,cranders71,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.0018883647860000001,1.7624738009999998,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5336,cranders71,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,1000.0,25.0,50.0,0.0010616217780000001,0.9908469927,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,28,TEC6,
5337,cranders71,cranders71,showing up to BrightID sesh in support 👩‍👩‍👦‍👦,Telegram,2021-01-21,TE Praise,5000.0,25.0,25.0,0.0011137714479999999,1.039520018,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21,,
5338,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 💪🙏,Telegram,2021-01-29,Commons Stack,500.0,35.0,25.0,0.0009516863098,0.8882405557999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,Commons Stack,Telegram:Commons Stack,2021,1,29,,
5339,cranders71,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,,
5340,cranders71,freedumbs00,coming to the TEC Vote Call,Telegram,2021-01-27,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,27,,
5341,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,16,TEC12,
5342,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Commons,Telegram:TE Commons,2021,1,22,TEC12,
5343,cranders71,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5344,cranders71,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5345,cranders71,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,,
5346,cranders71,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,21.23895794,cranders71,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5347,durgadasji,JuankBell,"today’s amazing first Graviton session 😁, i hope all assistants had a good time and thanks everyone for all the support in this.",Telegram,2021-01-21,TE Praise,50000.0,100.0,150.0,0.007299087221999999,6.812481407000001,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21,,
5348,durgadasji,liviade,"facilitating the first graviton training with great time management and awesome information curation and delivery, I learned so much and felt energized to be a part of it!  ✨⚡️🙌",Telegram,2021-01-22,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5349,durgadasji,iviangita,working on the Gravity presentation,Telegram,2021-01-22,TE Praise,2000.0,100.0,100.0,0.003058522269,2.8546207839999997,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22,,
5350,durgadasji,PKK777,"their first gravity session, the presentation and all the material you guys provided. Really awesome, looking forward learn more about it 🙏🏼",Telegram,2021-01-21,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21,,
5351,durgadasji,metaverde,the insightful and well-formed presentation in Gravity today.,Telegram,2021-01-21,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,21,TEC17,
5352,durgadasji,iviangita,responding positively to Metaverde’s reaction to accountability and consequences,Telegram,2021-01-29,TE Praise,20000.0,25.0,50.0,0.002535772163,2.366720685,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,TEC16,
5353,durgadasji,JessicaZartler,sharing his narrative knowledge & process with me today in our collab session - appreciate and value this so much! 🙏🏼🙏🏼🙏🏼💫,Telegram,2021-01-20,TE Praise,5000.0,25.0,50.0,0.001371969227,1.280504612,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,,
5354,durgadasji,iviangita,the Gravity Training last week,Telegram,2021-01-29,TE Praise,,0.0,0.0,0.0,0.0,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29,,
5355,durgadasji,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,20,,
5356,durgadasji,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,TEC12,
5357,durgadasji,liviade,joining today's book club call 📚🤓,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,TEC12,
5358,durgadasji,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,16.5398834,durgadasji,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,26,,
