,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day
3054,liviade,JuankBell,for bringing so much value into this world. It's amazing to feel part of this community of talented and mindful people.,Token Engineering Commons,2021-03-22,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.2023250109999999,8.963435776,liviade,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,22
5860,iviangita,GriffGreen,donating to the Commons Simulator Grant... which btw... watch out for an email this week for a special invite to be the first  to play the game before its completely done ;-D,Telegram,2021-01-05,Commons Stack,45.0,55.0,40.0,0.001210085352,0.9075640141,19.15736623,iviangita,Griff,Jake,Zepti,#9 Jan 15,,,,Commons Stack,Telegram:Commons Stack,2021,1,5
3382,ddan#2489,JuankBell,for bringing hope into this world,Token Engineering Commons,2021-03-25,🙏praise,5.0,100.0,100.0,0.0009189926971000001,1.026208512,9.167588002,ddan#2489,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
5126,fabiosmendes,iviangita,jumping into the Params work,Telegram,2021-02-12,TE Praise,100.0,100.0,70.0,0.003554266963,2.902651353,4.798777626000001,fabiosmendes,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,12
7078,HBesso31,JessicaZartler,reaching out and going the extra mile to vote and participate in Commons Stack Conviction Voting on our community fund 🙏🏼🌟,Telegram,2020-12-07,Commons Stack,21.0,60.0,50.0,0.002230994692,1.6810545,1.9485141990000001,hbesso31,Tam,Zep,Santi,#7 Dec 18,,,,Commons Stack,Telegram:Commons Stack,2020,12,7
2460,paulo_c2d,paulo_c2d,1h deploying a DAO with Sem using the new hatch template on 03/26,Telegram,2021-04-05,Commons Swarm 🌐,,400.0,250.0,0.0046755940820000005,5.376933193999999,5.803390284,paulo_c2d,-,Juank,Ivy,#15 Apr 9,,,,Commons Swarm ,Telegram:Commons Swarm ,2021,4,5
4037,heater03,liviade,for being onboarded as a hatcher! ,Token Engineering Commons,2021-03-10,🙌🏿praise,35.0,500.0,20.0,0.0007661700659999999,0.7917090682,3.1748665860000003,heater03,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,10
5901,Tonga2020,iviangita,ringing in the new year with us last Thursday call! 🎉🥳,Telegram,2021-01-02,TE Praise,10.0,25.0,10.0,0.0004007657057,0.3005742793,11.99140286,tonga2020,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,2
4233,iviangita,Tam2140,airdropping for the very first time! New Swiss Association members are being contacted now to let them know they have CSLOVE and to head to the swag shop to spend it.,Telegram,2021-02-23,Commons Stack,50.0,400.0,200.0,0.0024201049739999998,3.46881713,25.80518089,iviangita,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,23
4126,JonathanBSci,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-03-05,Commons Stack,35.0,500.0,40.0,0.0008127328046,0.8398238981,0.8398238981,JonathanBSci,Jake,Metaverde,Griff,#13 Mar 12,,,,Commons Stack,Telegram:Commons Stack,2021,3,5
5658,paulo_c2d,iviangita,rallying around this last push to get the hash contracts frozen,Telegram,2021-01-29,TE Praise,2000.0,25.0,50.0,0.00113920864,1.063261398,3.6689054469999998,paulo_c2d,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,29
6945,liviade,JessicaZartler,editing the TEC news blog - thank you so much! 🙏🏼🌟,Telegram,2020-12-16,TE Praise,21.0,100.0,50.0,0.002709251922,2.0414213230000002,7.65769915,liviade,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,16
345,GriffGreen,zeptimusQ,for joining Common Swarm weekly sync ⚡ ,Token Engineering Commons,2021-05-03,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,8.927063614,GriffGreen,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,3
6055,GriffGreen,iviangita,"being active in the 1hive forum and managing the expectations in 1hive and coordinating with a lot of people and for complementing with Sem, for the slideshow for Craig, and for being connected everyday and for his huge commitment to the project",Telegram,2021-01-15,TE Praise,,,,0.0,1.6447368421052633,7.647892105,griffgreen,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,15
5057,JuankBell,iviangita,providing additional information in the Transparency Audit Criteria 🙌🏽🙏🏼,Telegram,2021-02-02,TE Praise,,,,0.0,2.1953405017921144,6.585860036000001,,Zep,Jake,Juanka,#11 Feb 12,,,,TE Praise,Telegram:TE Praise,2021,2,2
2836,Laurenluz,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,TG,2021-03-20,TE Praise,15.0,25.0,100.0,0.0007620654566,0.8509730931999999,22.36749891,Laurenluz,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,20
3296,vegayp,iviangita,"for attending the calls even he is in the hospital , you are a hero!",Token Engineering Commons,2021-03-19,🙏praise,,,,0.0,1.6277939747327528,5.372117444,vegayp,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
1117,Vyvy-vi#5040,JessicaZartler,for joining the cadCAD bootcamp in TEC and all of his work supporting TEC!!!,Commons Stack,2021-04-19,🙌praise,1000.0,100.0,100.0,0.0010126617999999998,1.21519416,15.9296445,Vyvy-vi#5040,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Commons Stack:praise,2021,4,19
463,JuankBell,Vyvy-vi#5040,for todays awesome icebreaker session! ,Token Engineering Commons,2021-04-29,🙏praise,,,,0.0,1.3544018058690743,6.501007788,JuankBell,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,29
3710,metaverde,iviangita,for joining the TEC Weekly Sync 🙏 https://www.youtube.com/watch?v=NR9-ca0HqyA ,Token Engineering Commons,2021-03-12,🙏praise,,,,0.0,1.8890920170627663,9.445460085,metaverde,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,12
6302,vivszaid,iviangita,their great teamwork despite the difficulty of gathering online and for their excellent connections,Telegram,2021-01-08,TE Praise,200.0,155.0,180.0,0.004533973013,3.4004797589999995,0.8923191306999999,vivszaid,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,8
5328,iviangita,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,25.63526864,iviangita,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,19
5178,randomshinichi,GriffGreen,joining our Commons Stack Simulator sync & continuing to push this project to the finish line!!,Telegram,2021-02-03,CS dDEV Team,40.0,25.0,80.0,0.001778975575,1.452830053,1.452830053,randomshinichi,Zep,Jake,Juanka,#11 Feb 12,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,2,3
2708,existenialstoic,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-09,Commons Stack,,20.0,25.0,0.0003229253324,0.3713641322,0.6607142865,existenialstoic,-,Juank,Ivy,#15 Apr 9,,,,Commons Stack,Telegram:Commons Stack,2021,4,9
985,ygganderson,sembrestels,engaging in the bonding curve modeling hack sessions (i already said so on the call last Thursday but it wasn't recorded),Telegram,2021-04-19,TE Praise,10000.0,100.0,100.0,0.0023424490340000002,2.810938841,29.83229292,ygganderson,Metaverde,Juank,Ivy,#16 Apr 24,,,,TE Praise,Telegram:TE Praise,2021,4,19
2332,chuygarcia92,markop,to for attending the Comms Weekly call.,Token Engineering Commons,2021-03-30,🙏praise,,40.0,50.0,0.0006458506648,0.7427282645000001,6.766306821000001,chuygarcia92,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,30
996,ygganderson,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-16,Commons Stack,500.0,25.0,25.0,0.0002901039843,0.3481247811,29.83229292,ygganderson,Metaverde,Juank,Ivy,#16 Apr 24,,,,Commons Stack,Telegram:Commons Stack,2021,4,16
3491,Seedsalchemist,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,TG,2021-03-20,TE Praise,15.0,25.0,100.0,0.0007620654566,0.8509730931999999,1.701946186,Seedsalchemist,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,20
4213,cranders71,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-02-19,Commons Stack,10.0,20.0,20.0,0.0002077573614,0.2977855513,27.81596939,cranders71,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Stack,Telegram:Commons Stack,2021,2,19
4325,Vyvy-vi#5040,metaverde,for tracking changes. ,Token Engineering Commons,2021-02-26,🙌🏿praise,150.0,200.0,100.0,0.001660390962,2.379893712,19.88521334,@Vyvy-vi#5040,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,26
5785,zeptimusQ,sembrestels,"coming and recording the gardens swarm call as every time, and for writing the transparency wg forum post! https://forum.tecommons.org/t/transparency-working-group/197",Telegram,2021-01-04,TE Praise,,,,0.0,1.6447368421052633,54.27631579,zeptimusq,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,4
3553,Mount Manu#3530,liviade,"jumping into action items in today's soft gov call, this is super super appreciated! 🙌",Telegram,2021-03-02,TE Praise,25.0,1000.0,100.0,0.0009442263099999999,0.9757005204000001,28.73415308,Mount Manu#3530,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,2
2196,ygganderson,iviangita,"helping with all the projects, TEC Hatch frontend and templates",Telegram,2021-04-02,TE Praise,,60.0,80.0,0.0010044342479999999,1.1550993859999998,8.056194867,ygganderson,-,Juank,Ivy,#15 Apr 9,,,,TE Praise,Telegram:TE Praise,2021,4,2
3237,ygganderson,iviangita,for joining us in the weekly sync,Token Engineering Commons,2021-03-26,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.2023250109999999,6.174108384,ygganderson,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,26
7041,niranb,liviade,"joining the bookclub yesterday! It's amazing to see this room so full, thanks for your presence, reflections and commitment 🙌⭐️📚🤓",Telegram,2020-12-09,TE Praise,5.0,45.0,50.0,0.0014478518609999998,1.090956377,2.94937887,niranb,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,9
3723,GriffGreen,GriffGreen,"for a great hatcher tldr post on the forum, with edits from and : https://forum.tecommons.org/t/the-hatch-tl-dr/272 ",Token Engineering Commons,2021-03-07,🙌🏿praise,,,,0.0,0.0,8.991094546,GriffGreen,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,7
5957,JuankBell,liviade,sharing your life stories in the Gravity call! I'm fascinated by all of you and honor your paths until here!,Telegram,2021-01-15,TE Praise,45.0,25.0,40.0,0.000921068011,0.6908010083,9.575225457,juankbell,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,15
3437,jeffemmett,iviangita,for reviewing the hatcher-facing documents,Token Engineering Commons,2021-03-19,🙏praise,15.0,100.0,100.0,0.0010767089659999998,1.2023250109999999,2.981550818,jeffemmett,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
4319,geleeroyale,iviangita,their great work on the Commons Simulator and bringing it home!,Telegram,2021-02-26,TE Praise,150.0,200.0,80.0,0.001540927353,2.20866254,3.137739612,geleeroyale,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
3963,naynaysoo,iviangita,for working on Gitbook agreements with Zep ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1500.0,400.0,0.001957940251,2.023204926,3.933219585,naynaysoo,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
3114,geleeroyale,Laurenluz,working dev magic and getting the simulator back up and running 💫,TG,2021-03-15,CS dDEV Team,50.0,100.0,100.0,0.0016287159049999998,1.818732761,7.977965611,geleeroyale,Jake,Juank,Eduardo,#14 Mar 26,,,,CS dDEV Team,TG:CS dDEV Team,2021,3,15
3806,JuankBell,GriffGreen,for coming up with a great intro for the Soft Gov call: Sometimes I think I am too… and at those times i would like to be more… ,Token Engineering Commons,2021-03-09,🙌🏽soft-gov,25.0,1000.0,300.0,0.001409853696,1.45684882,8.349620952,JuankBell,Jake,Metaverde,Griff,#13 Mar 12,,,,soft-gov,Token Engineering Commons:soft-gov,2021,3,9
6458,solsista,Tonga2020,all her contributions that I'm looking forward to read in philosophy channel,Telegram,2020-12-19,TE Praise,200.0,100.0,150.0,0.009307386625,4.033200871,5.630981509,solsista,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,19
2608,KZ Flyer#0926,iviangita,for mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Token Engineering Commons,2021-04-09,🙏praise,,20.0,25.0,0.0003229253324,0.3713641322,2.023149848,KZ Flyer#0926,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
4676,quartagiulio,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-02-26,TE Praise,20.0,100.0,20.0,0.00045285113939999994,0.6490866332,4.621185725,quartagiulio,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
3197,naynaysoo,liviade,being so interested about the TEC and for becoming a community steward! 👏🙌,TG,2021-03-26,TE Praise,15.0,200.0,100.0,0.0014962336439999998,1.6707942359999999,6.528198081,naynaysoo,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,26
6873,mateodaza,iviangita,all his work in Gravity,Telegram,2020-12-11,TE Praise,21.0,50.0,50.0,0.002111430384,1.590962794,11.63639727,mateodaza,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,11
5418,JuankBell,iviangita,being the center of our culture and representing it so well,Telegram,2021-01-22,TE Praise,,,,0.0,1.9815994338287328,8.718680184,juankbell,MetaVerde,Jake,Juanka,#10 Jan 29,,,,TE Praise,Telegram:TE Praise,2021,1,22
4026,thebeautyway,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 🙏🏼☺️,Telegram,2021-03-05,TE Praise,35.0,500.0,40.0,0.0008127328046,0.8398238981,3.313734747,thebeautyway,Jake,Metaverde,Griff,#13 Mar 12,,,,TE Praise,Telegram:TE Praise,2021,3,5
4577,markop,iviangita,their great work on the Commons Simulator and bringing it home!,Telegram,2021-02-26,TE Praise,150.0,200.0,80.0,0.001540927353,2.20866254,6.081605125,markop,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
762,divine_comedian,iviangita,for being Comms heroes ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,90.0,100.0,0.0006914702636,0.8297643162999999,3.22455709,divine_comedian,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
2226,JuankBell,solsista,"to for joining the WG 0Mega, finalizing the community survey",Token Engineering Commons,2021-03-31,🙏praise,,,,0.0,1.3356562140000001,7.413129907,JuankBell,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,3,31
4364,liviade,liviade,attending the AMA call today!,Telegram,2021-02-17,TE Praise,100.0,150.0,50.0,0.001050929863,1.5063328040000001,11.95672351,liviade,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,17
4685,fabimol,fabimol,4h of work making changes asked by rodrigo from yesterday morning,Telegram,2021-02-26,Commons Swarm 🌐,240.0,400.0,200.0,0.003104619455,4.449954553,4.396729809,fabimol,Zep,Griff,Juanka,#12 Feb 26,,,,Commons Swarm ,Telegram:Commons Swarm ,2021,2,26
6112,freedumbs00,GriffGreen,their great work on the TEC TEST Hatch DAO Implementation Spec: https://docs.google.com/document/d/1v8rCByLYQrpyaLRXW5v0ZSPD5gecu-G1B99FMrcnSOw/edit,Telegram,2021-01-14,TE Praise,,,,0.0,1.6447368421052633,6.414607895,freedumbs00,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,14
4601,JuankBell,cranders71,for taking on the discord migration. Superstar. ,Token Engineering Commons,2021-02-25,🙌🏿praise,,,,0.0,1.8956228956228955,5.687257912000001,juankbell,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Token Engineering Commons:praise,2021,2,25
1168,Laurenluz,markop,for attending the Comms WG Weekly Call.,Token Engineering Commons,2021-04-20,🙏praise,1000.0,60.0,50.0,0.0006238180076000001,0.7485816090999999,10.74350945,Laurenluz,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,20
1027,Suga#8514,chuygarcia92,for incredible ideas on our 1-1 sesh,Token Engineering Commons,2021-04-15,🙏praise,1000.0,100.0,80.0,0.0009269003455,1.112280415,25.99353141,Suga#8514,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,15
826,CJ_33Logic#3171,iviangita,@Leanne#9678 @Pronoia🐙#2154 for mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱 ,Commons Stack,2021-04-30,🧪praise-testing,500.0,25.0,100.0,0.0004317674408,0.518120929,2.072483716,CJ_33Logic#3171,Metaverde,Juank,Edu,#17 May 7,,,,praise-testing,Commons Stack:praise-testing,2021,4,30
1733,Nuggan#5183,iviangita,for joining the TEC Community Call 🙏🏼 https://www.youtube.com/watch?v=S8RQW7bF8Gk,Token Engineering Commons,2021-04-16,🙏praise,1000.0,60.0,50.0,0.0006238180076000001,0.7485816090999999,2.141080734,Nuggan#5183,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,16
6465,naynaysoo,iviangita,"leading the book club last week, for being helpful and giving suggestions to Tongga, and for attending the community call last Thursday",Telegram,2020-12-27,DUPLICATE,0.0,0.0,0.0,0.0,0.0,5.554432686,naynaysoo,Griff,Jake,Juanka,#8 Jan 1,,,,DUPLICATE,Telegram:DUPLICATE,2020,12,27
6916,GriffGreen,Santigs67,joining the last legal meeting!!,Telegram,2020-12-18,TE Praise,5.0,60.0,50.0,0.001627198322,1.226093936,10.26614504,griffgreen,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,18
3107,baartch#5796,vegayp,for joining today's Hatch Outreach AMA call!,Token Engineering Commons,2021-03-25,🙏praise,15.0,60.0,100.0,0.0009088990941,1.014937322,8.605424933,baartch#5796,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,25
579,Lydia#2825,solsista,"for joining the <#810180622634844202> bi-weekly call, with their diverse backgrounds - already creating a perfect focus group 😄 to start our research from, and making time for not just 1 but 2 work sessions until our next call ",Token Engineering Commons,2021-04-28,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,5.369093049,Lydia#2825,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,28
2534,JessicaZartler,Krisjones,"for the warm and expansive introductory call, with so much support on moving forward with an agenda for the Onboarding journey. (from Suga)",Commons Stack,2021-04-09,🙌praise,,100.0,100.0,0.001436335405,1.651785716,5.308923776,JessicaZartler,-,Juank,Ivy,#15 Apr 9,,,,praise,Commons Stack:praise,2021,4,9
1602,naynaysoo,iviangita,for meeting with Suga this week,Token Engineering Commons,2021-04-23,🙏praise,1000.0,100.0,50.0,0.0007982581637,0.9579097965000001,5.2588618060000005,naynaysoo,Metaverde,Juank,Ivy,#16 Apr 24,,,,praise,Token Engineering Commons:praise,2021,4,23
2310,markop,zeptimusQ,for joining the stewards meeting ⚡,Token Engineering Commons,2021-04-07,🙏praise,,70.0,50.0,0.0008628017784999999,0.9922220452,6.992560491,markop,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,7
6107,freedumbs00,JessicaZartler,all of their valuable time and feedback in joining the Communications Working Group call today! 🙏🏼🌟 Thank you!,Telegram,2021-01-12,TE Praise,,,,0.0,1.6447368421052633,6.414607895,freedumbs00,Griff,Jake,Zepti,#9 Jan 15,,,,TE Praise,Telegram:TE Praise,2021,1,12
6524,markop,GriffGreen,joining our Commons Stack Simulator sync yesterday & continuing to push this project to the finish line!! ,Telegram,2020-12-23,CS dDEV Team,20.0,25.0,30.0,0.001518937343,0.658206182,4.248996007,markop,Griff,Jake,Juanka,#8 Jan 1,,,,CS dDEV Team,Telegram:CS dDEV Team,2020,12,23
4598,JuankBell,iviangita,attending the Legal WG meeting and hacking on the Hatch DAO terms,Telegram,2021-02-26,TE Praise,,,,0.0,1.8956228956228955,5.687257912000001,juankbell,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,26
3599,Santigs67,iviangita,for helping Shawn last week go through and see Conviction Voting in practice that helps him understand things better and because Tam likes how he rolls in every meeting ,Token Engineering Commons,2021-03-05,🙌🏿praise,35.0,1000.0,200.0,0.001338773789,1.3833995819999998,23.72539307,Santigs67,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,5
4386,liviade,GriffGreen,"also... Seriously, what a great graviton sesh today ",Commons Stack,2021-02-19,praise,300.0,300.0,200.0,0.0030594485479999997,4.385209585,11.95672351,liviade,Zep,Griff,Juanka,#12 Feb 26,,,,praise,Commons Stack:praise,2021,2,19
7608,witwiki3,iviangita,participating in the TEC Community Call this week 🙌🏽,Telegram,2020-12-04,TE Praise,45.0,45.0,40.0,0.00153603215,,,witwiki3,Griff,Zep,Santi,#6 Dec 4,1.2032251840000001,1.2032251840000001,,TE Praise,Telegram:TE Praise,2020,12,4
7350,freedumbs00,sembrestels,"having us in the tec params meeting, that was pretty cool today!",Telegram,2020-12-04,TE Praise,100.0,110.0,80.0,0.0033941568060000004,,,freedumbs00,Griff,Zep,Santi,#6 Dec 4,2.658756165,10.21534963,,TE Praise,Telegram:TE Praise,2020,12,4
535,mehigher,Tam2140,for param partying on a Friday afternoon. ,Token Engineering Commons,2021-05-07,🙏praise,1000.0,100.0,100.0,0.000723394157,0.8680729884,6.114819591,mehigher,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,5,7
6731,zeptimusQ,JuankBell,their inconditional help and guidance in the Gravity Working group!,Telegram,2020-12-17,TE Praise,,,,0.0,1.984210526,51.58947368,zeptimusq,Tam,Zep,Santi,#7 Dec 18,,,,TE Praise,Telegram:TE Praise,2020,12,17
4334,shawn_westrick,iviangita,joining the TEC Weekly Sync 🙌🏽😀,Telegram,2021-02-19,TE Praise,40.0,20.0,50.0,0.0004950340078,0.7095487446,19.30675942,shawn_westrick,Zep,Griff,Juanka,#12 Feb 26,,,,TE Praise,Telegram:TE Praise,2021,2,19
220,shawn_westrick,iviangita,for joining the Legal weekly sync ,Token Engineering Commons,2021-04-30,🙏praise,1000.0,80.0,100.0,0.0006595463701,0.7914556442,11.40997375,shawn_westrick,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,30
7374,liviade,iviangita,participating in the Praisegiving Call 😀,Telegram,2020-11-28,TE Praise,40.0,30.0,30.0,0.001179776444,,,liviade,Griff,Zep,Santi,#6 Dec 4,0.9241582148,9.052678764,,TE Praise,Telegram:TE Praise,2020,11,28
2828,Laurenluz,iviangita,for jumping in the tech params,Token Engineering Commons,2021-03-19,🙏praise,50.0,100.0,100.0,0.0016287159049999998,1.818732761,22.36749891,Laurenluz,Jake,Juank,Eduardo,#14 Mar 26,,,,praise,Token Engineering Commons:praise,2021,3,19
3429,Sponnet2,liviade,the taking the time to a hatch onboarding 🥳,TG,2021-03-23,TE Praise,25.0,100.0,100.0,0.001234425234,1.378441511,2.991117635,Sponnet2,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,23
6459,solsista,JessicaZartler,their feedback on the funding proposal forum post 🙏🏼😘🌟,Telegram,2020-12-30,TE Praise,45.0,25.0,40.0,0.002264034185,0.98108148,5.630981509,solsista,Griff,Jake,Juanka,#8 Jan 1,,,,TE Praise,Telegram:TE Praise,2020,12,30
2581,Mike Elias#4724,iviangita,for supporting the first scientific NFT in Opensea,Token Engineering Commons,2021-04-09,🙏praise,,100.0,100.0,0.001436335405,1.651785716,2.477678574,Mike Elias#4724,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,9
2152,liviade,iviangita,for a great call with Chuy,Token Engineering Commons,2021-04-02,🙏praise,,100.0,80.0,0.0012937024,1.48775776,8.212567489,liviade,-,Juank,Ivy,#15 Apr 9,,,,praise,Token Engineering Commons:praise,2021,4,2
4838,metaverde,GriffGreen,joining our Commons Stack Simulator sync & continuing to push this project to the finish line!!,Telegram,2021-02-10,CS dDEV Team,40.0,50.0,60.0,0.001952063723,1.594185374,30.0561748,metaverde,Zep,Jake,Juanka,#11 Feb 12,,,,CS dDEV Team,Telegram:CS dDEV Team,2021,2,10
452,JuankBell,zeptimusQ,for building the diagrams for gravity so durgadas could make them pretty ✨ ,Token Engineering Commons,2021-04-26,🙏praise,,,,0.0,1.3544018058690743,6.501007788,JuankBell,Metaverde,Juank,Edu,#17 May 7,,,,praise,Token Engineering Commons:praise,2021,4,26
3897,JessicaZartler,JuankBell,for being amazing and caring stewards for this community. I thank life for the opportunity of meeting paths with each one of you. ,Token Engineering Commons,2021-03-03,🙌🏿praise,25.0,2000.0,200.0,0.001484118155,1.53358876,5.240538869,JessicaZartler,Jake,Metaverde,Griff,#13 Mar 12,,,,praise,Token Engineering Commons:praise,2021,3,3
933,krrisis,iviangita,mentioning or retweeting Commons Stack on the socials the past week! Thank you for helping us grow the Commons Stack community and spreading the message! 🙏🏼🌱,Telegram,2021-04-30,Commons Stack,500.0,25.0,100.0,0.0004317674408,0.518120929,0.518120929,krrisis,Metaverde,Juank,Edu,#17 May 7,,,,Commons Stack,Telegram:Commons Stack,2021,4,30
2997,GriffGreen,GriffGreen,helping make the Swiss Membership Blog post so awesome: https://medium.com/commonsstack/join-the-commons-stacks-trusted-seed-swiss-association-ed51a356cb6c,TG,2021-03-17,TE Praise,25.0,150.0,100.0,0.0014441875729999999,1.6126761230000002,9.632016576,GriffGreen,Jake,Juank,Eduardo,#14 Mar 26,,,,TE Praise,TG:TE Praise,2021,3,17
