,Unnamed: 0,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,Unnamed: 12,v1,v2,v3,period,Cred per Praise,Cred per person,To.1,Room-NoEmoji,Source,Year,Month,Day,Category Code,QUESTIONS,IH_per_praise_clean
5545,5545,sembrestels,iviangita,supporting Jess the past week,Telegram,2021-01-29,TE Praise,5000.0,25.0,50.0,0.001371969227,1.280504612,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.280504612
5546,5546,sembrestels,iviangita,rallying around this last push to get the hash contracts frozen,Telegram,2021-01-29,TE Praise,2000.0,25.0,50.0,0.00113920864,1.063261398,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.063261398
5547,5547,sembrestels,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,50.0,0.001061621778,0.9908469927,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,Commons Stack,Telegram : Commons Stack,2021,1,27,,,0.9908469927
5548,5548,sembrestels,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,TEC1,,0.7498623984999999
5549,5549,sembrestels,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Commons,Telegram : TE Commons,2021,1,22,TEC12,,0.7136551960999999
5550,5550,sembrestels,sembrestels,having you in Monday's Garden Swarm call!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,0.5752770387
5551,5551,sembrestels,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,TEC12,,0.5752770387
5552,5552,sembrestels,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,8.005361856,sembrestels,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,0.5752770387
5553,5553,xgabi,GriffGreen,2 hour of pair programming to sync on Gardens tasks,Telegram,2021-01-22,Gardens Swarm,10000.0,100.0,100.0,0.003679217168,3.433936023,7.497517978999999,xgabi,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,22,TEC5,,3.433936023
5554,5554,xgabi,iviangita,discussing the TEC tech progress and helping Paulo with some questions about the Hatch,Telegram,2021-01-22,TE Praise,2000.0,25.0,100.0,0.001655604199,1.545230586,7.497517978999999,xgabi,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,1.545230586
5555,5555,xgabi,iviangita,working with Sem on the Hatch,Telegram,2021-01-22,TE Praise,5000.0,35.0,50.0,0.00155902497,1.455089972,7.497517978999999,xgabi,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,1.455089972
5556,5556,xgabi,iviangita,rallying around this last push to get the hash contracts frozen,Telegram,2021-01-29,TE Praise,2000.0,25.0,50.0,0.00113920864,1.063261398,7.497517978999999,xgabi,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.063261398
5557,5557,JessicaZartler,liviade,writing the why article and incorporating everyone's feedbacks 🙌,Telegram,2021-01-28,TE Praise,100000.0,50.0,100.0,0.009726756068,9.078305664,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,28,TEC2,,9.078305664
5558,5558,JessicaZartler,ygganderson,this mind blowing article! I think it's a perfect window into the significance of TEC in todays world: https://hackernoon.com/reboot-a-new-operating-system-for-humanity-up303y8w,Telegram,2021-01-19,TE Praise,20000.0,100.0,150.0,0.004971481351,4.640049261000001,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,4.640049261000001
5559,5559,JessicaZartler,JessicaZartler,the TEC website work session this morning (from Marko & Jess) - awesome session thank you all so much! 🙏🏼,Telegram,2021-01-21,TE Praise,2000.0,100.0,100.0,0.003058522269,2.854620784,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,21,,,2.854620784
5561,5561,JessicaZartler,JuankBell,today’s Comms session to build the story language of the TEC,Telegram,2021-01-26,TE Praise,20000.0,25.0,100.0,0.003052167722,2.848689874,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,TEC1,,2.848689874
5562,5562,JessicaZartler,freedumbs00,Team JJ content creation.  Really breaking through,Telegram,2021-01-29,TE Praise,10000.0,50.0,100.0,0.002743938455,2.561009224,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,TEC16,,2.561009224
5563,5563,JessicaZartler,iviangita,being always everywhere,Telegram,2021-01-29,TE Praise,5000.0,15.0,150.0,0.002217704603,2.069857629,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,2.5518268180000003
5564,5564,JessicaZartler,Tam2140,all the grace and passion you show up with every day.,Telegram,2021-01-25,TE Praise,10000.0,25.0,100.0,0.002276299098,2.124545825,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,25,,,2.124545825
5565,5565,JessicaZartler,freedumbs00,her fun working group call about TEC content,Telegram,2021-01-27,TE Praise,1000.0,50.0,100.0,0.002045656693,1.909279581,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,27,,,1.909279581
5566,5566,JessicaZartler,iviangita,building trust in the community and making it as a whole,Telegram,2021-01-29,TE Praise,10000.0,50.0,50.0,0.002227542896,2.079040036,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,TEC15,,2.079040036
5567,5567,JessicaZartler,metaverde,coming forward in the meeting today and expressing her concerns. Thank you Jess.,Telegram,2021-01-20,TE Praise,20000.0,25.0,25.0,0.0022775743830000003,2.125736091,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,,,2.125736091
5568,5568,JessicaZartler,zeptimusQ,facilitating the aliens have landed it was super fun🤩,Telegram,2021-01-20,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,,,1.7624738009999998
5569,5569,JessicaZartler,iviangita,launching the first TEC sprint for better coordination and working together,Telegram,2021-01-22,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,1.7624738009999998
5570,5570,JessicaZartler,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.7624738009999998
5571,5571,JessicaZartler,iviangita,"always trying to keep the conversation going and the open dialog for everything, for her work in Comms, and for being helpful across the board",Telegram,2021-01-22,TE Praise,2000.0,25.0,100.0,0.001655604199,1.545230586,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,1.545230586
5572,5572,JessicaZartler,iviangita,taking time to do relevant things for themselves,Telegram,2021-01-29,TE Praise,5000.0,15.0,100.0,0.001701309044,1.587888441,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.587888441
5574,5574,JessicaZartler,PKK777,organizing the TEC comms and this cool sticky notes exercise on miro,Telegram,2021-01-26,TE Praise,10000.0,15.0,50.0,0.001572847797,1.467991277,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,,,1.467991277
5575,5575,JessicaZartler,iviangita,helping Max with the proposal and for inviting LeapDAO,Telegram,2021-01-22,TE Praise,2000.0,15.0,50.0,0.0009521528977,0.8886760378,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,0.8886760378
5576,5576,JessicaZartler,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-16,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,16,TEC12,,0.7136551960999999
5577,5577,JessicaZartler,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-22,TE Commons,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Commons,Telegram : TE Commons,2021,1,22,,,0.7136551960999999
5578,5578,JessicaZartler,iviangita,mentioning or retweeting TE Commons on the socials the past week! Thank you for helping us grow the Token Engineering Commons community and spreading the message! 💪🙏,Telegram,2021-01-29,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,TEC12,,0.7136551960999999
5579,5579,JessicaZartler,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,0.5752770387
5580,5580,JessicaZartler,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.953861377999999,jessicazartler,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,TEC12,,0.5752770387
5581,5581,Tam2140,iviangita,"her patience and implementing new processes, for sharing her perspectives, for working hard on processes and taking feedback graciously, for the good Sprint Retrospective, and for the exercise in the Comms call",Telegram,2021-01-22,TE Praise,50000.0,200.0,200.0,0.009686040207,9.040304192999999,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,TEC16,,9.040304192999999
5582,5582,Tam2140,iviangita,"continuing to unblock the blockers, for being wise and having amazing conversations with Livia, for working hard in the Stewards group, for always keeping us focused and being the light at the end of the tunnel in our meetings",Telegram,2021-01-29,TE Praise,25000.0,35.0,150.0,0.004143553335,3.867316446,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,3.867316446
5583,5583,Tam2140,liviade,"her wisdom, curiosity and presence. It's so wonderful to talk with a master in the arts of conversation ❤️",Telegram,2021-01-28,TE Praise,25000.0,35.0,150.0,0.004143553335,3.867316446,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,28,,,3.867316446
5584,5584,Tam2140,zeptimusQ,their knowledge and feedback shared on the audit proposal you guys rock!🤟🏻,Telegram,2021-01-29,TE Praise,25000.0,25.0,25.0,0.002665508695,2.487808116,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,2.487808116
5585,5585,Tam2140,freedumbs00,creating an onboard duo and there oversight,Telegram,2021-01-27,TE Praise,10000.0,50.0,100.0,0.002743938455,2.561009224,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,27,,,2.561009224
5586,5586,Tam2140,metaverde,facilitating meetings and being flexible and responsive when concerns are raised. Thank you.,Telegram,2021-01-20,TE Praise,20000.0,25.0,25.0,0.0022775743830000003,2.125736091,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,TEC16,,2.125736091
5587,5587,Tam2140,iviangita,launching the first TEC sprint for better coordination and working together,Telegram,2021-01-22,TE Praise,20000.0,25.0,100.0,0.003052167722,2.848689874,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,TEC8,,1.7624738009999998
5588,5588,Tam2140,rubenrussel7,the quick briefing about TEC hatcher benefits🙏🏽,Telegram,2021-01-28,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,28,TEC6,,1.7624738009999998
5589,5589,Tam2140,iviangita,the tremendous effort that happens in the background and they give to the community,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.7624738009999998
5590,5590,Tam2140,iviangita,all the support they give,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.7624738009999998
5591,5591,Tam2140,iviangita,keeping the meetings on track and running meetings,Telegram,2021-01-29,TE Praise,5000.0,25.0,100.0,0.001888364786,1.7624738009999998,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,1.7624738009999998
5592,5592,Tam2140,iviangita,supporting Zep in the Book Club,Telegram,2021-01-22,TE Praise,10000.0,25.0,50.0,0.001759903539,1.642576637,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,TEC16,,1.063261398
5593,5593,Tam2140,cranders71,"a productive, efficient Onboarding WG weekly sync 🏄‍♀️",Telegram,2021-01-28,TE Praise,10000.0,25.0,50.0,0.001759903539,1.642576637,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,28,,,0.9908469927
5594,5594,Tam2140,cranders71,showing up to BrightID sesh in support 👩‍👩‍👦‍👦,Telegram,2021-01-21,TE Praise,5000.0,25.0,25.0,0.001113771448,1.039520018,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,21,,,1.039520018
5595,5595,Tam2140,JessicaZartler,supporting my Miro training and supporting more collaborative and creative meeting sessions 🙏🏼😁🌟,Telegram,2021-01-20,TE Praise,2000.0,25.0,25.0,0.0008810108608,0.8222768034000001,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,TEC1,,0.7860696009
5596,5596,Tam2140,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,30000.0,25.0,25.0,0.0030534430070000003,2.84988014,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,TEC16,,0.7498623984999999
5597,5597,Tam2140,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,TEC12,,0.7498623984999999
5598,5598,Tam2140,liviade,joining the book club today! 🤓📚🌱,Telegram,2021-01-19,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,0.7136551960999999
5599,5599,Tam2140,sembrestels,having you in Monday's Garden Swarm call!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,0.5752770387
5600,5600,Tam2140,iviangita,joining the TEC Community Call! 🙏🏼,Telegram,2021-01-22,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,,,0.5752770387
5601,5601,Tam2140,iviangita,joining the TEC Weekly Sync 🙌🏽😁,Telegram,2021-01-29,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,6.755354539,tam2140,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,0.5752770387
5602,5602,chuygarcia92,chuygarcia92,5 hours of research for prepping the Gardens Comms Roadmap for the following month:,Telegram,2021-01-20,Gardens Swarm,25000.0,250.0,250.0,0.00919804292,8.584840058,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,20,,,8.584840058
5603,5603,chuygarcia92,chuygarcia92,1:30 hours of work in the 1hive wiki update for Gardens Swarm and the 1hive Forum post to go live on Monday,Telegram,2021-01-24,Gardens Swarm,7500.0,150.0,100.0,0.004420528725,4.12582681,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,24,TEC5,,4.12582681
5604,5604,chuygarcia92,metaverde,"his extensive and in depth article on 1Hive's Discourse about Gardens, TEC, bonding curves, and all the things. <https://forum.1hive.org/t/getting-closer-to-the-gardens-swarm/1977?u=chuygarcia92>",Telegram,2021-01-26,TE Praise,,150.0,100.0,0.003838627257,3.5827187730000003,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,,,3.5827187730000003
5605,5605,chuygarcia92,chuygarcia92,1.5 hours of work in the weekly update and prep for Tuesday's AMA ,Telegram,2021-01-27,Gardens Swarm,7500.0,100.0,100.0,0.003485250012,3.2529000110000004,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,27,TEC5,,3.2529000110000004
5606,5606,chuygarcia92,freedumbs00,his big impact on the gardens swarm (TEC swarm),Telegram,2021-01-27,TE Praise,1000.0,100.0,100.0,0.002980935406,2.782206379,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,27,,,2.782206379
5607,5607,chuygarcia92,chuygarcia92,1.5 hours working on the forum post that has better comms between the swarm and the 1hive community as an objective https://forum.1hive.org/t/getting-closer-to-the-gardens-swarm/1977?u=chuygarcia92,Telegram,2021-01-25,Gardens Swarm,7500.0,100.0,50.0,0.0029688544530000003,2.770930823,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,25,,,2.770930823
5608,5608,chuygarcia92,iviangita,doing a great job in communication between Gardens Swarm and 1hive,Telegram,2021-01-29,TE Praise,5000.0,75.0,100.0,0.002823643499,2.635400599,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,2.635400599
5609,5609,chuygarcia92,freedumbs00,cat herding!,Telegram,2021-01-21,TE Praise,5000.0,100.0,50.0,0.0027748872970000003,2.589894811,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,21,,,2.589894811
5610,5610,chuygarcia92,chuygarcia92,1 hour of research for the update of the 1hive Gardens Wiki,Telegram,2021-01-22,Gardens Swarm,5000.0,100.0,50.0,0.0027748872970000003,2.589894811,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,22,TEC5,,2.589894811
5612,5612,chuygarcia92,chuygarcia92,45 minutes of reviewing information for tomorrow's forum post: https://docs.google.com/document/d/1oKsEcnah4xuBxWFAMKcPn-72NSOreUFkhn2SiAfalQo/edit?usp=sharing,Telegram,2021-01-25,Gardens Swarm,3750.0,100.0,25.0,0.00241970594,2.25839221,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,25,,,2.25839221
5613,5613,chuygarcia92,chuygarcia92,30 minutes of a meeting today to review the Gardens Comms Roadmap,Telegram,2021-01-21,Gardens Swarm,2500.0,50.0,25.0,0.0013874436480000002,1.294947405,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,Gardens Swarm,Telegram : Gardens Swarm,2021,1,21,TEC5,,1.294947405
5614,5614,chuygarcia92,iviangita,rallying around this last push to get the hash contracts frozen,Telegram,2021-01-29,TE Praise,2000.0,25.0,50.0,0.00113920864,1.063261398,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,TEC5,,1.063261398
5615,5615,chuygarcia92,metaverde,joining TEC. Your enthusiasm and initiative are inspiring.,Telegram,2021-01-20,TE Praise,5000.0,25.0,25.0,0.001113771448,1.039520018,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,,,1.039520018
5616,5616,chuygarcia92,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,5.871911145,chuygarcia92,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,TEC2,,0.5752770387
5617,5617,naynaysoo,liviade,the awesome facilitation of todays book club 🥳,Telegram,2021-01-26,TE Praise,2000.0,15.0,100.0,0.001468548457,1.370645226,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,TEC15,,1.370645226
5618,5618,naynaysoo,JessicaZartler,the awesome creative inputs for our Miro narratives session - brilliant ideas and sharing 🙏🏼 Appreciate every single one of you and your presence today!! 🌟🌟🌟❤️,Telegram,2021-01-20,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,20,TE15,,0.7498623984999999
5619,5619,naynaysoo,JessicaZartler,an awesome Comms WG call today - thank you all so much for sharing your time and energy! 🙏🏼💫❤️,Telegram,2021-01-26,TE Praise,1000.0,25.0,25.0,0.0008034239984,0.7498623984999999,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,,,0.7498623984999999
5620,5620,naynaysoo,liviade,joining the book club today! 🤓📚🌱,Telegram,2021-01-19,TE Praise,500.0,25.0,25.0,0.0007646305672,0.7136551960999999,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,0.7136551960999999
5621,5621,naynaysoo,liviade,joining the soft call! Thanks so much for your contributions!,Telegram,2021-01-19,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,19,,,0.5752770387
5622,5622,naynaysoo,liviade,joining today's book club call 📚🤓,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,,,0.5752770387
5623,5623,naynaysoo,liviade,joining the soft gov call! thanks so much for your great insights today!,Telegram,2021-01-26,TE Praise,1000.0,15.0,25.0,0.0006163682558,0.5752770387,5.309856335,naynaysoo,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,26,TEC12,,0.5752770387
5624,5624,solarpunk_girl,GriffGreen,"putting together this epic ""Tools for the Regenerative Renaissance"" 6-week class, and sharing her offering with us!",Telegram,2021-01-18,Commons Stack,5000.0,200.0,150.0,0.005678235841,5.299686785,5.299686785,solarpunk_girl,MetaVerde,Jake,Juanka,10,,,,Commons Stack,Telegram : Commons Stack,2021,1,18,TE1,,5.299686785
5625,5625,Sponnet2,iviangita,the work in the Trusted Seed and Swiss Association Dapp and getting it to its initial phase,Telegram,2021-01-29,TE Praise,25000.0,75.0,200.0,0.005408171864999999,5.047627073999999,5.047627073999999,sponnet2,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,29,,,5.047627073999999
5626,5626,rubenrussel7,iviangita,helping Tam a lot with PrimeDAO,Telegram,2021-01-22,TE Praise,2000.0,50.0,150.0,0.002639639115,2.463663174,4.588208999,rubenrussel7,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,22,TEC6,,2.463663174
5627,5627,rubenrussel7,Tam2140,his kindness in making sure CS is looped into the PrimeDAO voting and other happenings there.,Telegram,2021-01-25,TE Praise,10000.0,25.0,100.0,0.002276299098,2.124545825,4.588208999,rubenrussel7,MetaVerde,Jake,Juanka,10,,,,TE Praise,Telegram : TE Praise,2021,1,25,,,2.124545825
5628,5628,sgonzt,GriffGreen,joining our Commons Stack Simulator sync & continuing to push this project to the finish line!!,Telegram,2021-01-20,CS dDEV Team,5000.0,25.0,25.0,0.001113771448,1.039520018,4.556710521,sgonzt,MetaVerde,Jake,Juanka,10,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,1,20,,,1.039520018
5629,5629,sgonzt,GriffGreen,pushing forward on the options of the other metrics for the end users to see on the results page.,Telegram,2021-01-21,CS dDEV Team,1000.0,50.0,50.0,0.001529261134,1.427310392,4.556710521,sgonzt,MetaVerde,Jake,Juanka,10,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,1,21,TEC5,,1.427310392
5630,5630,sgonzt,GriffGreen,joining our Commons Stack Simulator sync & their effort to push forward for the public release!!!!,Telegram,2021-01-29,CS dDEV Team,1000.0,45.0,25.0,0.001177535484,1.099033118,4.556710521,sgonzt,MetaVerde,Jake,Juanka,10,,,,CS dDEV Team,Telegram : CS dDEV Team,2021,1,29,TEC5,,1.099033118
5631,5631,sgonzt,GriffGreen,their role in making this awesome community project a reality.,Telegram,2021-01-27,Commons Stack,1000.0,25.0,50.0,0.001061621778,0.9908469927,4.556710521,sgonzt,MetaVerde,Jake,Juanka,10,,,,Commons Stack,Telegram : Commons Stack,2021,1,27,TEC16,,0.9908469927
